"id:ID","uri","uuid"
"1094","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","37a57e9d-6602-495c-a5fa-c70aa4e8f12d"
"1095","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","2c48e231-61c6-44ff-9575-f89a90c124da"
"1096","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","340a003b-4664-4a6b-975f-b0f3c020fe8e"
"1097","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","d40f273a-e9a7-46ea-b60c-b64d60e5ac75"
"1098","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","a7bba2e0-b4c4-4bb5-a1c1-f354e3c3ad93"
"1099","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","5050cadc-d3c1-4aed-8916-9f4584103374"
"1100","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","ba8f11de-d605-4a0c-bb15-7a4108b21dd7"
"1101","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","b43a80a6-cffb-40b1-bba3-fde471bf9b42"
"1102","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","60cf7fdc-769d-4c7c-b01f-d692b83de035"
"1103","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","ecc1d55e-5f3c-4a50-9d13-931c4a7fa883"
"1104","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","ab1371fb-434a-416e-a83b-462756d89a11"
"1105","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","2773452b-da8b-49d6-bca4-3e3fa23cd0a4"
"1106","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","bf6fee46-2927-41e5-a922-b6601edb0d10"
"1107","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","ba0cae1d-71d9-4c25-aa1c-57d004909ce1"
"1108","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","a6e7db20-8deb-4c3b-99ae-d82f7ed68700"
"1109","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","6147aee0-c08c-4361-a4bd-aad49b0faca1"
"1110","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","f5385fe2-e71f-40f7-8ae4-b21a3d2d8bea"
"1111","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","f031e8da-b68e-447e-93fd-6f1525781b11"
"1112","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","b109f214-c913-4b34-b8b2-5894003ccd56"
"1113","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","b96cfcbd-ed60-45e4-9120-34ee57efd64d"
"1114","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","75ad919b-c7df-443f-8748-36af22f36a63"
"1115","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","c8b66830-976c-46cc-a29f-202e6b04ad0e"
"1116","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","9a4d04d7-97f4-4a9e-9b29-0a3f3120353b"
"1117","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","ec7163b2-20e7-4b3e-9917-3971e3861f89"
"1118","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","24891e84-67a3-42d7-a22c-1e6a258ee622"
"1119","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","b84189e0-415e-4427-8e95-5357d7cce4eb"
"1120","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","a7919c57-030f-45e2-96dc-fa476365353b"
"1121","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","bf8ea92b-c2ee-42b5-acfd-42e925645d54"
"1122","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","35a3c1d9-3e07-42a6-a89b-60c472ed34d8"
"1123","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","5e802e4f-5c11-4b75-ab19-bea099080ea5"
"1124","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","1fd7e1ba-677e-49c4-8517-26636d28b41b"
"1125","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","460e2d54-7194-4fff-8fe6-7c6a17fc77f4"
"1126","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","d4e74ca2-b677-4328-872c-dcd0a6c61f3d"
"1127","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","c5da2e10-b707-4caa-b2a5-cbc84e856e03"
"1128","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","09b63b50-9725-4869-a934-812fc650bedb"
"1129","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","7888fc90-e10b-44f6-a74b-0e4da70c76a7"
"1130","http://ra.d4k.dk/dataset/ns/cdisc-bc-namespace","182d0ce4-ffb3-42c3-bd07-6ccf538977bf"
