"id:ID","uri","uuid"
"1168","http://ra.d4k.dk/dataset/ra/cdisc","cd1bc261-b836-4bbf-91c4-22c24aa433de"
"1169","http://ra.d4k.dk/dataset/ra/cdisc","5ebe2ffc-c7ea-4da3-b536-c47af790e29d"
"1170","http://ra.d4k.dk/dataset/ra/cdisc","fe21d73d-26d8-4404-8509-2bed242d7efe"
"1171","http://ra.d4k.dk/dataset/ra/cdisc","a693332d-004f-402c-9b06-c0f64ca2d586"
"1172","http://ra.d4k.dk/dataset/ra/cdisc","93c19e42-b86f-465b-9e9b-d351921686e4"
"1173","http://ra.d4k.dk/dataset/ra/cdisc","46855447-8d17-423d-8877-51bde3bb61f8"
"1174","http://ra.d4k.dk/dataset/ra/cdisc","b81ec115-9b59-4886-a36c-0b7adf48b68d"
"1175","http://ra.d4k.dk/dataset/ra/cdisc","a49742bf-e6aa-4596-bcb5-026025c7b398"
"1176","http://ra.d4k.dk/dataset/ra/cdisc","6a15a2c3-8022-4343-adbb-41a37903362c"
"1177","http://ra.d4k.dk/dataset/ra/cdisc","4032401a-4263-4472-9fbc-2249b731cbf3"
"1178","http://ra.d4k.dk/dataset/ra/cdisc","ad9c6f52-2fdf-470b-a951-398b90700702"
"1179","http://ra.d4k.dk/dataset/ra/cdisc","89702ef9-d2ec-4716-92f4-870964ecca1c"
"1180","http://ra.d4k.dk/dataset/ra/cdisc","83fa388b-99e0-4582-a259-bf00aaff67ab"
"1181","http://ra.d4k.dk/dataset/ra/cdisc","08630fb5-c430-485d-9f27-eb07134df088"
"1182","http://ra.d4k.dk/dataset/ra/cdisc","5929d84b-12c5-41ba-ba50-14b68c3a3b00"
"1183","http://ra.d4k.dk/dataset/ra/cdisc","a219595f-98cd-4f03-85b6-e43de48a6efe"
"1184","http://ra.d4k.dk/dataset/ra/cdisc","4426b591-f256-450c-8e97-f4d1b4549c32"
"1185","http://ra.d4k.dk/dataset/ra/cdisc","2e271bf4-3869-4b45-bae8-874703d651c0"
"1186","http://ra.d4k.dk/dataset/ra/cdisc","f7effba2-428e-4087-9bd4-aebbe557036d"
"1187","http://ra.d4k.dk/dataset/ra/cdisc","63f538b2-9df3-4444-9247-fa3471690998"
"1188","http://ra.d4k.dk/dataset/ra/cdisc","f9ac956d-1df4-412a-9c07-424de42aaafe"
"1189","http://ra.d4k.dk/dataset/ra/cdisc","8719aec8-60ad-438d-ae87-78046114df78"
"1190","http://ra.d4k.dk/dataset/ra/cdisc","9da222e0-27e1-461e-b137-21f1f1f9466b"
"1191","http://ra.d4k.dk/dataset/ra/cdisc","7342d742-3262-4887-bca4-4fd48390966c"
"1192","http://ra.d4k.dk/dataset/ra/cdisc","454db345-6306-44dd-91d8-aa4260cd0576"
"1193","http://ra.d4k.dk/dataset/ra/cdisc","f14dd0e3-de0c-44d6-a4c8-e366a8136c0e"
"1194","http://ra.d4k.dk/dataset/ra/cdisc","50ef0967-79c5-4900-aed3-f6e0743b6fed"
"1195","http://ra.d4k.dk/dataset/ra/cdisc","4f164237-4d9b-4b8b-aacb-7aa9ab834892"
"1196","http://ra.d4k.dk/dataset/ra/cdisc","ac711264-946e-4de3-a12d-547a5f1c69d0"
"1197","http://ra.d4k.dk/dataset/ra/cdisc","0ecaed47-96b3-4964-9c1b-1b007b2cd022"
"1198","http://ra.d4k.dk/dataset/ra/cdisc","61d9c591-7ada-4c31-85b6-948ba1b055ea"
"1199","http://ra.d4k.dk/dataset/ra/cdisc","c064c58c-55de-4660-a07b-0149de7a9c78"
"1200","http://ra.d4k.dk/dataset/ra/cdisc","02617fc9-4a58-40d5-8a43-fa03034b9d69"
"1201","http://ra.d4k.dk/dataset/ra/cdisc","17279c15-d933-41ab-9ef6-48f96c69cf03"
"1202","http://ra.d4k.dk/dataset/ra/cdisc","17791c0a-6292-4a83-8ac1-5723ac72d21d"
"1203","http://ra.d4k.dk/dataset/ra/cdisc","4d895171-1788-4b3a-81f7-2d70a404584f"
"1204","http://ra.d4k.dk/dataset/ra/cdisc","b3f8ec0c-5337-49be-bedb-6135e9dd3b33"
